total_income,loan_amount,term,interest_rate,own_car,own_house,nr_children,income_type,education_type,family_status,housing_type,region_population_ratio,days_birth,days_employed,days_registration,mobile_number,phone_number,email,days_phone_change,occupation_type,family_count,EXT1,EXT2,EXT3,EXT4,EXT5,EXT6,EXT7,Default
306000.0,378000.0,12,3.8207952626584003,N,Y,0,Pensioner,Secondary / secondary special,Married,Rented room,0.018209,-23461,365243,-7057.0,1,1,0,-2455.0,,2.0,0.7834140760708898,0.5539461524553225,0.2807895743848605,0,1,0,0,0
76500.0,414000.0,30,4.043956595817742,N,Y,0,Working,Secondary / secondary special,Married,House,0.019101,-18364,-5784,-6593.0,1,1,0,-79.0,Laborers,2.0,0.4029075886044319,0.5744179629514141,0.6496203111237195,0,1,0,0,0
54000.0,225000.0,12,3.0188753547521148,Y,N,0,Pensioner,Secondary / secondary special,Married,House,0.008019,-19563,365243,-239.0,1,0,0,-2211.0,,2.0,,0.5636071294127138,0.6479768603302221,0,1,0,0,0
180000.0,1354500.0,42,2.868153104128188,N,Y,1,Commercial associate,Higher education,Married,Rented room,0.018209,-14752,-5598,-3485.0,1,0,0,-2833.0,Core staff,3.0,0.5835883427284945,0.3727695875495072,0.190705947811054,0,1,0,0,1
270000.0,971280.0,12,2.761867380186911,Y,Y,2,Commercial associate,Secondary / secondary special,Married,Rented room,0.035792,-19337,-12446,-2579.0,1,0,0,-1538.0,Managers,4.0,,0.6283121210958832,,0,0,0,0,0
99000.0,112500.0,30,2.350977220585417,N,N,0,Pensioner,Secondary / secondary special,Civil marriage,Apartment,0.019101,-21239,365243,-1850.0,1,1,0,-1130.0,,2.0,,0.3863274599828721,0.4668640059537032,0,0,0,0,0
202500.0,1467612.0,54,2.805304337301309,N,N,0,Commercial associate,Secondary / secondary special,Married,Rented room,0.035792,-19346,-1170,-11235.0,1,0,0,-1025.0,Laborers,2.0,,0.7253741715278126,0.7517237147741489,0,1,0,0,0
225000.0,1325475.0,24,4.270445872908065,N,Y,0,Pensioner,Higher education,Married,Rented studio,0.01885,-20601,365243,-1079.0,1,0,0,-846.0,,2.0,,0.7492161843770891,0.7165702448010511,0,1,0,0,0
202500.0,1428408.0,42,3.695122239549355,N,Y,0,Pensioner,Secondary / secondary special,Married,House,0.006852,-23621,365243,-3377.0,1,1,0,-1294.0,,2.0,,0.7624466120546898,0.7688075728291359,0,1,0,0,0
112500.0,566055.0,12,3.7773241225575727,N,Y,0,Pensioner,Secondary / secondary special,Widow,Rented studio,0.010643,-20507,365243,-4754.0,1,0,0,-295.0,,1.0,,0.4929063290504606,0.2103502286944494,0,0,0,0,0
112500.0,521280.0,12,3.4371999462911313,N,N,0,Working,Secondary / secondary special,Married,House,0.0116569999999999,-10806,-1879,-4412.0,1,0,0,-1426.0,Sales staff,2.0,,0.6912150854389452,0.5172965813614878,0,1,0,0,1
225000.0,675000.0,36,3.0207177120217725,N,Y,0,Pensioner,Secondary / secondary special,Widow,Apartment,0.026392,-23082,365243,-9810.0,1,0,0,-390.0,,1.0,,0.7029836705246194,0.6690566947824041,0,1,0,0,0
157500.0,904500.0,36,4.024169426064988,N,N,0,Working,Secondary / secondary special,Married,With parents,0.009334,-11100,-3227,-87.0,1,0,0,-672.0,Core staff,2.0,,0.6396223524588643,0.3328505641648731,0,1,0,0,0
112500.0,254700.0,30,3.9958785240160895,N,Y,0,Pensioner,Secondary / secondary special,Married,Apartment,0.006207,-24690,365243,-4032.0,1,0,0,-7.0,,2.0,,0.5286770457879497,0.7517237147741489,0,1,0,0,0
112500.0,1618767.0,60,2.2326024120364925,Y,Y,0,Working,Higher education,Married,Apartment,0.035792,-18188,-5111,-6806.0,1,0,1,-282.0,Laborers,2.0,0.8583383352209112,0.6436900445390453,0.7421816117614419,0,1,0,0,0
225000.0,474183.0,12,3.9972130052818784,N,N,0,Working,Secondary / secondary special,Civil marriage,Rented apartment,0.031329,-13532,-908,-3644.0,1,0,0,-298.0,Sales staff,2.0,0.6657912351743174,0.3049091755457424,0.3910549766342248,0,1,0,0,0
135000.0,312840.0,30,3.905757323261307,Y,Y,1,Working,Secondary / secondary special,Married,Rented apartment,0.00702,-9886,-1456,-9877.0,1,0,0,-708.0,Cleaning staff,3.0,0.3419818158911824,0.0493998736526367,0.0409020476887403,0,1,0,0,0
247500.0,755190.0,24,3.810479717975523,Y,N,0,Working,Secondary / secondary special,Single / not married,Co-op apartment,0.020246,-8758,-440,-5000.0,1,0,0,-1111.0,,1.0,0.3393253188627099,0.3414178639778192,0.1766525794312139,0,1,0,0,0
135000.0,343800.0,36,3.4265443314107484,N,Y,1,Working,Secondary / secondary special,Civil marriage,Rented room,0.0196889999999999,-10530,-236,-1218.0,1,0,0,0.0,Sales staff,3.0,,0.1152407978251762,0.656158373001177,0,1,0,0,0
117000.0,670500.0,12,3.421935985007033,N,Y,1,Commercial associate,Secondary / secondary special,Married,With parents,0.030755,-14143,-395,-8192.0,1,0,0,-1316.0,Sales staff,3.0,,0.5241140385557569,0.6577838002083306,0,0,0,0,0
180000.0,640080.0,30,3.204789376418976,N,Y,0,Commercial associate,Secondary / secondary special,Single / not married,Rented room,0.001276,-9741,-742,-4409.0,1,0,1,-323.0,Drivers,1.0,0.151463047037561,0.317545754108882,0.5280927512030451,0,1,0,0,0
112500.0,148365.0,24,2.910458822547079,N,Y,0,Pensioner,Secondary / secondary special,Widow,Apartment,0.020713,-20558,365243,-12270.0,1,0,0,-120.0,,1.0,,0.3655384016111218,,0,0,0,0,0
202500.0,1035832.5,54,3.1429903486958137,N,Y,0,Pensioner,Secondary / secondary special,Separated,Rented room,0.010032,-23199,365243,-317.0,1,0,0,-222.0,,1.0,,0.5990208581820523,0.7826078370261895,0,0,0,0,0
180000.0,545040.0,12,3.856448568661474,N,Y,0,Working,Higher education,Single / not married,Apartment,0.030755,-13685,-2328,-7419.0,1,0,0,-1490.0,,1.0,0.1470133350570196,0.6992674457417661,0.1214082861631216,0,1,0,0,0
90000.0,447768.0,24,4.196449744931713,N,N,0,Commercial associate,Secondary / secondary special,Married,House,0.018801,-10331,-656,-1532.0,1,0,0,-1358.0,Drivers,2.0,0.22375589891105,0.4885179548803085,0.5602843280409464,0,1,0,0,0
121500.0,405000.0,30,3.842516187479517,N,Y,1,Commercial associate,Higher education,Married,Rented studio,0.026392,-10448,-3621,-4517.0,1,0,0,-464.0,Core staff,3.0,0.3299709463679457,0.4713975453883944,0.4135967602644276,0,0,0,0,0
135000.0,127350.0,42,3.409260224460504,Y,N,0,Working,Secondary / secondary special,Single / not married,Rented room,0.00823,-8442,-673,-8436.0,1,0,0,-477.0,Laborers,1.0,0.1433614073936118,0.2632199199952885,0.3217352821966848,0,1,0,0,0
216000.0,1317357.0,12,2.634259761035401,Y,Y,1,Commercial associate,Secondary / secondary special,Married,Rented studio,0.035792,-15053,-2028,-7671.0,1,0,0,-1340.0,Cooking staff,3.0,,0.6165494089759113,0.363945238612397,0,1,0,0,0
342000.0,500490.0,18,4.068272970335611,N,Y,0,Commercial associate,Secondary / secondary special,Single / not married,Rented room,0.072508,-15228,-1544,-9310.0,1,1,0,-935.0,Laborers,1.0,,0.7459646233769548,0.4632753280912678,0,1,0,0,0
135000.0,157500.0,30,4.465092662167963,N,N,1,State servant,Incomplete higher,Married,With parents,0.015221,-12193,-143,-7605.0,1,1,0,-1716.0,,3.0,,0.4779190629688252,0.5460231970049609,0,0,0,0,0
117000.0,143910.0,18,4.227784812599531,N,Y,3,Working,Secondary / secondary special,Married,House,0.031329,-10649,-292,-962.0,1,1,0,-1835.0,Core staff,5.0,0.4653918920910439,0.1621921059592286,0.1963339662134567,0,1,0,0,0
157500.0,755190.0,12,3.4211149244666257,N,Y,0,Commercial associate,Secondary / secondary special,Married,Rented room,0.04622,-16744,-2003,-9240.0,1,0,0,-1025.0,Managers,2.0,,0.7318470159294798,,0,0,0,0,0
90000.0,760225.5,48,3.218650690427439,Y,N,0,Pensioner,Secondary / secondary special,Married,Rented room,0.019101,-20979,365243,-12247.0,1,0,0,-121.0,,2.0,,0.6676905828376996,0.7180328113294772,0,1,0,0,0
103500.0,310671.0,36,4.1924601008812,N,Y,2,Commercial associate,Secondary / secondary special,Married,Co-op house,0.035792,-12159,-527,-1617.0,1,0,0,-234.0,Laborers,4.0,0.491097952334885,0.4730379990269058,0.656158373001177,0,1,0,0,0
135000.0,942300.0,12,3.0054325456062507,N,N,0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,0.018029,-13677,-1731,-3946.0,1,0,0,-636.0,Laborers,1.0,,0.2275468198410618,0.5460231970049609,0,1,0,0,1
157500.0,284400.0,24,3.0519374499954246,Y,Y,0,State servant,Higher education,Single / not married,Rented room,0.04622,-24057,-494,-3627.0,1,0,0,0.0,,1.0,,0.7345846142207222,,0,0,0,0,0
135000.0,990432.0,42,3.6213392252186223,N,Y,0,Pensioner,Secondary / secondary special,Widow,Apartment,0.020713,-13403,365243,-153.0,1,0,0,0.0,,1.0,,0.2767728889256532,0.5531646987710016,0,0,0,0,1
99000.0,900000.0,24,2.7499343999090686,N,N,0,Working,Secondary / secondary special,Married,Apartment,0.0228,-22495,-129,-12829.0,1,1,0,-2297.0,Sales staff,2.0,,0.5211788909441849,,0,1,0,0,0
67500.0,284400.0,48,3.2585684886377626,N,Y,0,Working,Secondary / secondary special,Separated,Apartment,0.035792,-10166,-1165,-3035.0,1,0,0,-1094.0,Core staff,1.0,0.2393606352697764,0.2625800458941655,,0,1,0,0,1
180000.0,225000.0,30,3.88567423872266,Y,Y,0,Commercial associate,Higher education,Married,Municipal apartment,0.04622,-13760,-789,-3340.0,1,0,0,-2045.0,Laborers,2.0,,0.6455735987629291,0.6363761710860439,0,1,0,0,0
112500.0,552555.0,24,3.0120123180452416,N,N,1,Commercial associate,Secondary / secondary special,Civil marriage,Rented room,0.001276,-17978,-63,-8833.0,1,0,0,0.0,,3.0,0.3806022486167356,0.4138214149151157,,0,1,0,0,0
112500.0,113760.0,42,3.8934915859942953,Y,Y,2,Working,Secondary / secondary special,Married,Rented studio,0.025164,-9999,-990,-3801.0,1,0,0,-757.0,Sales staff,4.0,,0.5659936562921726,0.6446794549585961,0,1,0,0,0
198000.0,1312110.0,48,1.3787901699419738,Y,Y,0,Commercial associate,Secondary / secondary special,Married,Rented room,0.072508,-19102,-3689,-746.0,1,0,0,-734.0,Laborers,2.0,,0.746258730569961,0.4066174366275036,0,0,0,0,0
157500.0,490495.5,30,3.818605486804453,N,Y,0,Commercial associate,Secondary / secondary special,Married,Rented room,0.035792,-18011,-1421,-6189.0,1,0,0,-2001.0,Cooking staff,2.0,,0.4226428568021277,0.4632753280912678,0,1,0,0,0
112500.0,450000.0,12,2.7005408747997137,N,Y,0,State servant,Secondary / secondary special,Married,House,0.018209,-19245,-9885,-9365.0,1,0,0,-1456.0,Medicine staff,2.0,0.5653725304942371,0.7442077531366105,0.6430255641096323,0,1,0,0,0
90000.0,180000.0,12,3.509894714941693,Y,N,0,Working,Secondary / secondary special,Married,House,0.032561,-13314,-1455,-12075.0,1,1,1,-987.0,Laborers,2.0,,0.7149170435876151,0.1830351672178103,0,1,0,0,0
292500.0,291384.0,18,3.1842161739885055,Y,N,0,Working,Higher education,Married,House,0.009175,-17577,-2110,-741.0,1,1,0,-1000.0,Laborers,2.0,0.6856536447751299,0.495519149108561,0.6413682574954046,0,1,0,0,0
171000.0,314055.0,30,3.6497237081274356,Y,N,0,Working,Secondary / secondary special,Married,Co-op house,0.016612,-12037,-4515,-4999.0,1,0,0,-2328.0,Laborers,2.0,0.7107799842343491,0.5700715505334721,0.4471785780453068,0,1,0,0,0
90000.0,765000.0,60,3.929452515783325,Y,Y,0,Working,Secondary / secondary special,Married,Apartment,0.010966,-16335,-4498,-8317.0,1,0,0,-1373.0,Laborers,2.0,,0.2015836822864006,0.7862666146611379,0,1,0,0,0
202500.0,90000.0,12,3.696775549438768,N,Y,0,Commercial associate,Incomplete higher,Single / not married,Apartment,0.032561,-8150,-368,-7450.0,1,1,0,0.0,Accountants,1.0,,0.4602486860194189,,0,1,0,0,0
180000.0,269982.0,18,3.8868149172667446,N,Y,0,Working,Secondary / secondary special,Married,Rented room,0.016612,-18794,-2635,-3402.0,1,0,0,-1133.0,Laborers,2.0,0.5040512271446567,0.5891919226410672,0.7886807751817684,0,1,0,0,0
225000.0,258709.5,24,3.728378896431107,N,Y,0,Pensioner,Secondary / secondary special,Married,House,0.01885,-20627,365243,-1876.0,1,0,0,-1712.0,,2.0,,0.6582855274020889,0.5334816299804352,0,1,0,0,0
247500.0,1147500.0,24,2.736200324701782,N,Y,0,Commercial associate,Secondary / secondary special,Married,Apartment,0.04622,-17089,-6832,-2275.0,1,1,0,-279.0,Core staff,2.0,0.670256794075992,0.7617210437450388,0.6594055320683344,0,1,0,0,0
135000.0,225000.0,18,3.14624673588893,Y,Y,2,Working,Secondary / secondary special,Married,Apartment,0.020246,-11558,-2578,-1116.0,1,1,0,-2625.0,Laborers,4.0,0.4304802889699354,0.5105241029855712,0.3825018041447388,0,0,0,0,0
180000.0,454500.0,12,3.7337367495943172,N,Y,2,Working,Secondary / secondary special,Married,Rented room,0.031329,-13418,-4739,-4206.0,1,0,0,-2560.0,Sales staff,4.0,0.5635579582985603,0.6596124184726454,,0,1,0,0,0
90000.0,239850.0,12,3.8268704703785734,N,Y,1,Working,Secondary / secondary special,Married,House,0.020246,-15987,-2963,-2500.0,1,1,0,-2076.0,Cleaning staff,3.0,,0.5028337051122856,0.7738956942145427,0,1,0,0,0
238500.0,2517300.0,24,1.6113521574524878,N,N,0,Commercial associate,Higher education,Married,House,0.0066709999999999,-20014,-4444,-6299.0,1,0,0,-4.0,Managers,2.0,0.6727779218926864,0.5301534457920307,0.6925590674998008,0,0,0,0,0
540000.0,538704.0,48,3.724261322421742,Y,Y,0,Working,Secondary / secondary special,Married,Apartment,0.018634,-16502,-9279,-8712.0,1,0,0,-1047.0,,2.0,,0.4400896358276111,0.6879328378491735,0,1,0,0,0
270000.0,808650.0,30,4.023124488634804,N,N,1,Working,Higher education,Separated,Apartment,0.010147,-11951,-3407,-6061.0,1,1,1,-1038.0,IT staff,2.0,0.4500871517189585,0.5254774004002226,0.3825018041447388,0,1,0,0,0
67500.0,450000.0,42,3.189508600557371,N,N,0,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.005002,-20532,365243,-7747.0,1,1,0,-2782.0,,2.0,,0.6215979041154167,0.656158373001177,0,0,0,0,0
135000.0,380533.5,12,3.8724366547646483,N,N,0,Working,Incomplete higher,Married,Apartment,0.020713,-19045,-434,-3353.0,1,0,0,-1327.0,Sales staff,2.0,0.5735427983689976,0.1762183224908176,,0,1,0,0,0
247500.0,1984500.0,36,2.4486715349619312,N,N,1,Commercial associate,Higher education,Married,Rented room,0.028663,-14000,-623,-7594.0,1,0,1,-755.0,Managers,3.0,0.4101114189191386,0.6987521526329478,0.5797274227921155,0,1,0,0,0
202500.0,654498.0,30,3.5064824901195655,Y,Y,3,Working,Secondary / secondary special,Civil marriage,Rented studio,0.01885,-12176,-969,-3638.0,1,1,0,-608.0,Laborers,5.0,,0.2310285248494928,0.2539628093363117,0,1,0,0,0
112500.0,286704.0,30,3.640808083668835,N,Y,1,Working,Higher education,Married,Apartment,0.003813,-12446,-1684,-1353.0,1,1,0,-183.0,,3.0,,0.3610265722274719,0.2471909382666521,0,1,0,0,1
135000.0,500211.0,12,2.5786092256062156,N,Y,1,State servant,Secondary / secondary special,Civil marriage,Rented room,0.002506,-16764,-824,-3251.0,1,0,0,-613.0,Drivers,3.0,0.4827571430381036,0.6934555523437286,,0,1,0,0,0
180000.0,888840.0,60,3.2904667920980746,N,N,0,Working,Secondary / secondary special,Married,With parents,0.032561,-13331,-3625,-4349.0,1,1,0,-2551.0,Core staff,2.0,0.1983469602526847,0.7572231777234391,0.7121551551910698,0,1,0,0,0
157500.0,302341.5,12,3.7780672885244804,Y,Y,0,Pensioner,Secondary / secondary special,Married,Apartment,0.0105,-13929,365243,-6539.0,1,0,0,-1524.0,,2.0,,0.5817088987323225,,0,0,0,0,0
135000.0,254700.0,42,3.017460065567286,N,Y,2,Working,Higher education,Separated,House,0.00496,-11281,-382,-4036.0,1,0,0,-376.0,Laborers,3.0,,0.7628108036130978,0.5136937663039473,0,1,0,0,0
157500.0,770913.0,36,3.185603275235037,N,Y,0,Working,Secondary / secondary special,Single / not married,Rented studio,0.018801,-20909,-1685,-326.0,1,0,0,-228.0,Cooking staff,1.0,,0.6463637511769356,0.1997705696341145,0,1,0,0,0
225000.0,787131.0,42,2.9300683361829214,N,Y,1,Working,Secondary / secondary special,Married,Rented room,0.009175,-15127,-4588,-3487.0,1,1,0,-1422.0,Core staff,3.0,0.5738843701348276,0.7919659417119583,0.6594055320683344,0,1,0,0,0
238500.0,807984.0,12,4.167329878703886,N,N,0,Commercial associate,Secondary / secondary special,Single / not married,Co-op house,0.032561,-15695,-1086,-7435.0,1,1,0,-3.0,Laborers,1.0,0.3273438153033104,0.6757288006569963,0.4668640059537032,0,1,0,0,0
157500.0,1078200.0,48,1.7275592136832087,N,N,0,Commercial associate,Higher education,Married,With parents,0.009549,-11434,-460,-5472.0,1,1,0,-162.0,Core staff,2.0,0.451299517907147,0.2529085908214649,0.3077366963789207,0,1,0,0,0
180000.0,298512.0,42,3.3494647677277096,Y,N,0,Commercial associate,Secondary / secondary special,Married,Rented room,0.002506,-15182,-2444,-7715.0,1,0,0,-823.0,Laborers,2.0,,0.6222920350945638,0.722392890081304,0,1,0,0,0
157500.0,495000.0,42,4.185688439852783,Y,N,0,Working,Secondary / secondary special,Married,House,0.028663,-20869,-813,-8618.0,1,0,0,-299.0,Drivers,2.0,,0.6011829369299575,0.6848276586890367,0,1,0,0,0
270000.0,1451047.5,18,2.9011132643803084,N,Y,0,Working,Higher education,Married,House,0.002506,-21133,-690,-10578.0,1,0,0,-186.0,Accountants,2.0,0.8301081912321439,0.7443034850691039,0.7981372313187245,0,1,0,0,0
193500.0,278613.0,36,4.229318761199227,N,Y,0,Working,Secondary / secondary special,Married,House,0.0096569999999999,-17519,-3167,-8818.0,1,0,0,-967.0,Laborers,2.0,0.8130661127538126,0.4731960806945358,0.6006575372857061,0,1,0,0,0
67500.0,95940.0,12,3.7934568397179755,N,N,0,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.020713,-22239,365243,-7850.0,1,1,0,-1010.0,,2.0,,0.2471313412709036,,0,1,0,0,0
112500.0,486265.5,18,3.2523716534673115,N,Y,0,Pensioner,Higher education,Married,Apartment,0.022625,-23645,365243,-351.0,1,0,0,-611.0,,2.0,,0.6505063232873342,,0,1,0,0,0
117000.0,555273.0,42,3.896834028836619,N,Y,0,Working,Secondary / secondary special,Married,Apartment,0.019101,-16834,-9956,-5305.0,1,0,0,-1553.0,Drivers,2.0,,0.7524969611100627,0.3807996826489149,0,1,0,0,0
130500.0,704844.0,60,2.9797480349727965,N,N,0,Pensioner,Secondary / secondary special,Widow,Apartment,0.030755,-23854,365243,-2315.0,1,0,0,-1.0,,1.0,0.7333773431236069,0.5168936249434889,,0,0,0,0,0
247500.0,677664.0,54,4.044058263325178,N,N,0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.009334,-8793,-1051,-460.0,1,0,0,0.0,Drivers,2.0,,0.6404687381915383,0.4223696523543468,0,1,0,0,1
202500.0,490495.5,12,2.8827965401995943,Y,N,1,Working,Higher education,Married,House,0.01885,-10671,-1502,-1358.0,1,0,0,-1260.0,,3.0,,0.7143908441809249,0.6528965519806539,0,1,0,0,0
180000.0,284400.0,42,4.012591859405449,Y,Y,0,Working,Lower secondary,Single / not married,Rented room,0.009175,-8229,-507,-219.0,1,0,0,-534.0,Cooking staff,1.0,,0.6803877628036095,0.2793353208976285,0,1,0,0,1
90000.0,900000.0,36,3.811957990719793,N,N,0,Commercial associate,Secondary / secondary special,Married,House,0.035792,-17841,-3553,-5097.0,1,1,0,-506.0,Sales staff,2.0,,0.5771687115110186,0.7662336700704004,0,0,0,0,0
121500.0,180000.0,12,2.7906184677581805,N,N,0,Working,Secondary / secondary special,Single / not married,Apartment,0.020713,-15991,-5390,-8272.0,1,0,0,-246.0,Laborers,1.0,0.4890745027406533,0.6582264967291876,0.5406544504453575,0,1,0,0,0
157500.0,417024.0,24,4.212944188446223,N,N,0,Working,Secondary / secondary special,Single / not married,House,0.006305,-14447,-1268,-5235.0,1,0,0,-1091.0,,1.0,0.3511858079070604,0.5626549154297692,0.7136313997323308,0,1,0,0,0
90000.0,66222.0,36,3.072380906411647,N,Y,0,Working,Secondary / secondary special,Separated,House,0.008575,-17888,-298,-7119.0,1,0,0,-2267.0,Sales staff,1.0,,0.6741023330868122,0.7958031328748403,0,1,0,0,0
153000.0,521280.0,48,4.293823178880751,N,Y,0,State servant,Higher education,Single / not married,Rented studio,0.002042,-9845,-1114,-4507.0,1,0,0,-712.0,Core staff,1.0,0.2950317989272708,0.6111171328035457,0.6594055320683344,0,0,0,1,1
247500.0,1006920.0,30,2.021819426271348,N,N,1,Commercial associate,Higher education,Married,Co-op house,0.010006,-10253,-701,-5101.0,1,0,0,-669.0,,3.0,0.4026970782138832,0.0458659267782647,,0,1,0,0,0
157500.0,1569042.0,48,2.602357946051022,N,N,0,Working,Secondary / secondary special,Married,Apartment,0.022625,-17625,-3438,-1966.0,1,1,0,-1150.0,Laborers,2.0,,0.5543675676097838,0.5797274227921155,0,1,0,0,0
157500.0,227520.0,12,3.998841549609109,N,Y,2,Working,Secondary / secondary special,Married,House,0.018634,-13576,-1222,-4213.0,1,0,0,-703.0,,4.0,0.5754032894590172,0.4751480044796773,0.6430255641096323,0,1,0,0,0
360000.0,339948.0,12,4.441860677075509,Y,N,1,Working,Secondary / secondary special,Separated,With parents,0.0228,-13096,-155,-1969.0,1,0,0,-2820.0,Cooking staff,2.0,,0.2427273350958877,0.5388627065779676,0,1,0,0,0
229500.0,544491.0,42,3.3142674110985633,N,N,0,Pensioner,Secondary / secondary special,Civil marriage,Rented room,0.010147,-23253,365243,-2222.0,1,1,0,0.0,,2.0,,0.6004224563230101,0.0482589834678486,0,0,0,0,1
112500.0,225000.0,36,3.3788583212357812,N,Y,2,Working,Secondary / secondary special,Married,Rented room,0.028663,-15766,-606,-4201.0,1,0,0,0.0,Laborers,4.0,,0.7614391293930479,,0,1,0,0,0
135000.0,675000.0,24,3.1671849402344754,Y,Y,0,Working,Secondary / secondary special,Married,Apartment,0.004849,-20292,-2309,-3666.0,1,1,0,-593.0,Low-skill Laborers,2.0,,0.6961080414117722,0.3474182272002641,0,1,0,0,0
189000.0,1125000.0,18,3.199793035160796,N,N,0,Commercial associate,Incomplete higher,Separated,Apartment,0.018209,-15166,-3472,-182.0,1,0,1,-2721.0,Core staff,1.0,0.5141886350890519,0.5087698845682931,0.7623356180684377,0,1,0,0,0
157500.0,274500.0,18,4.474402465197269,N,N,0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,0.004849,-9519,-2245,-9505.0,1,0,0,-1618.0,Laborers,1.0,0.224116907944013,0.3016332143415438,0.6528965519806539,0,1,0,0,0
180000.0,110331.0,36,4.269178414369168,N,Y,0,State servant,Secondary / secondary special,Civil marriage,Rented room,0.006629,-16175,-2156,-504.0,1,0,0,-1098.0,Laborers,2.0,,0.3950622271285701,0.646329897706246,0,1,0,0,1
180000.0,292500.0,18,3.0520683788684084,Y,Y,0,Working,Secondary / secondary special,Civil marriage,Apartment,0.018209,-12791,-741,-3983.0,1,0,0,-1665.0,Laborers,2.0,0.2358841570766346,0.3863222756609577,0.363945238612397,0,1,0,0,0
157500.0,1575000.0,30,2.3667912308291124,Y,Y,0,Commercial associate,Incomplete higher,Married,Rented room,0.00712,-10679,-2676,-2713.0,1,0,1,-2455.0,Sales staff,2.0,0.4138116777875258,0.2409071473533924,0.6986675550534175,0,1,0,0,0
112500.0,900000.0,54,3.1644198228472584,N,N,1,Pensioner,Secondary / secondary special,Married,House,0.015221,-15794,365243,-1464.0,1,0,0,-1351.0,,3.0,,0.4001374047365301,0.5744466170995097,0,1,0,0,0
315000.0,640080.0,42,4.060865866877269,N,Y,0,Working,Secondary / secondary special,Married,Rented room,0.008019,-20726,-427,-6180.0,1,0,0,-481.0,Medicine staff,2.0,0.5189611043759718,0.5487262610762287,,0,1,0,0,0
112500.0,90000.0,36,3.2804646431101854,N,Y,1,Working,Secondary / secondary special,Married,Co-op house,0.018029,-14157,-914,-3024.0,1,0,0,-538.0,Cooking staff,3.0,0.4461915355534205,0.0775458601767834,0.3656165070113335,0,1,0,0,1
90000.0,343800.0,48,4.0918002708113015,Y,Y,0,Working,Secondary / secondary special,Separated,Apartment,0.031329,-19265,-335,-2540.0,1,0,0,-798.0,Core staff,1.0,,0.616435665867492,,0,1,0,0,0
126000.0,239850.0,30,3.209364237863125,N,N,0,Working,Secondary / secondary special,Married,Rented room,0.019101,-22780,-9830,-9962.0,1,0,0,-1.0,Laborers,2.0,,0.5311719102085406,0.6706517530862718,0,0,0,0,0
112500.0,296280.0,36,2.28125136251888,N,N,0,Working,Secondary / secondary special,Married,Municipal apartment,0.030755,-16229,-5285,-5271.0,1,1,0,-852.0,Sales staff,2.0,,0.6885343078990122,0.3506958432829587,0,1,0,0,0
139500.0,1125000.0,30,2.839613611045237,Y,Y,0,Working,Incomplete higher,Married,Co-op house,0.030755,-14587,-7098,-2199.0,1,0,0,-301.0,Medicine staff,2.0,,0.7549891334477041,0.5028782772082183,0,1,0,0,0
157500.0,888840.0,48,3.4536449457101894,N,Y,0,Working,Secondary / secondary special,Married,House,0.035792,-17318,-210,-2477.0,1,1,0,-2298.0,,2.0,0.6257587418498285,0.7029791046049891,0.5172965813614878,0,1,0,0,0
45000.0,247500.0,12,3.8869494400918683,N,N,0,Working,Secondary / secondary special,Married,House,0.018209,-20292,-4459,-4529.0,1,0,0,-3.0,Medicine staff,2.0,,0.1285374474551515,0.363945238612397,0,1,0,0,0
135000.0,254700.0,42,3.6950376777388074,Y,Y,0,Working,Higher education,Married,Office apartment,0.006305,-10455,-966,-1259.0,1,0,0,-742.0,Laborers,2.0,0.1782988071935438,0.3891671183498323,0.4014074137749511,0,1,0,0,0
135000.0,161505.0,30,3.8699652870542716,N,N,0,Working,Secondary / secondary special,Married,Rented room,0.003813,-20610,-2266,-2895.0,1,0,0,-1148.0,Drivers,2.0,,0.3189928844970432,,0,0,0,0,0
135000.0,1264428.0,30,2.914141564370264,Y,N,0,Pensioner,Secondary / secondary special,Married,Rented room,0.04622,-20516,365243,-923.0,1,1,0,-1299.0,,2.0,,0.7222924292673434,0.4223696523543468,0,1,0,0,0
112500.0,215640.0,30,4.205119132356346,Y,Y,1,Working,Higher education,Married,House,0.00823,-10228,-2021,-729.0,1,0,0,-649.0,Laborers,3.0,,0.6500736748798327,0.4938628816996244,0,1,0,0,0
112500.0,187704.0,24,3.822459477814419,Y,N,1,Working,Secondary / secondary special,Married,Apartment,0.02461,-10728,-2120,-4942.0,1,0,0,-1426.0,Security staff,3.0,0.4197418846218543,0.6369768744734986,0.2866524828090694,0,1,0,0,0
67500.0,135000.0,12,4.370407414125955,N,N,0,Working,Secondary / secondary special,Separated,Apartment,0.010556,-16936,-9436,-5370.0,1,1,0,-2.0,,1.0,,0.5057145405919586,0.6528965519806539,0,0,0,1,0
157500.0,889515.0,42,3.6698703730343856,N,N,0,Working,Higher education,Married,Co-op house,0.009549,-19035,-3597,-13054.0,1,0,0,-5.0,Core staff,2.0,0.8646107397517979,0.5850944040446213,0.7267112092725122,0,1,0,0,0
36000.0,54000.0,30,2.530221962104542,N,Y,0,Working,Secondary / secondary special,Married,Co-op house,0.01885,-18034,-408,-683.0,1,0,0,-312.0,Cleaning staff,2.0,,0.6714980062972968,,0,1,0,0,0
